Date,Price,Returns,Returns_forward,Market_Cap,Energy_TWh_Annual,electricity_price,daily_cost_usd,cumulative_cost,CEIR,CEIR_stable,log_CEIR,fear_greed_index,post_china_ban,in_analysis_period
2022-03-25,43897.03,0.03615651978921397,0.01538145063572638,837462744489.6719,106.08213466707,0.076234375,22156452.698657297,21054696598.112453,39.77557883996059,39.77557883996059,3.6832531269768043,47.0,1,1
2022-03-26,44572.23,0.01538145063572638,0.00026025173072996566,850384791893.3259,106.888976589262,0.076234375,22324970.752526082,21077021568.86498,40.34653516460391,40.34653516460391,3.6975055215024137,51.0,1,1
2022-03-27,44583.83,0.00026025173072996566,0.008145778413384264,850646752830.0033,104.747132854722,0.076234375,21877622.48279917,21098899191.34778,40.31711536774563,40.31711536774563,3.696776077745068,49.0,1,1
2022-03-28,44947.0,0.008145778413384264,0.06720426279840686,857616891263.5692,105.924613082055,0.076234375,22123552.535417225,21121022743.883194,40.60489407464615,40.60489407464615,3.703888603053374,60.0,1,1
2022-03-29,47967.63,0.06720426279840686,-0.011616375459867379,915296092522.7341,106.860967245605,0.076234375,22319120.684559364,21143341864.567753,43.2900389345072,43.2900389345072,3.7679225608415003,56.0,1,1
2022-03-30,47410.42,-0.011616375459867379,-0.0025570328210549054,904706831758.0586,106.515007512766,0.076234375,22246863.08453704,21165588727.65229,42.74423184723809,42.74423184723809,3.755234258729242,55.0,1,1
2022-03-31,47289.19,-0.0025570328210549054,-0.032042629615774865,902436498201.3369,106.88262505187,0.076234375,22323644.162160687,21187912371.81445,42.59204410349635,42.59204410349635,3.7516674776999643,52.0,1,1
2022-04-01,45773.92,-0.032042629615774865,0.008514673857952237,873561692634.5789,106.14163317631,0.076234375,22168879.63472673,21210081251.449177,41.18615493634155,41.18615493634155,3.7181021546451998,50.0,1,1
2022-04-02,46163.67,0.008514673857952237,0.00047526550640375476,881041753004.6653,104.249314444769,0.076234375,21773647.48185051,21231854898.931026,41.49622146527686,41.49622146527686,3.725602374061965,52.0,1,1
2022-04-03,46185.61,0.00047526550640375476,0.009183379844934336,881502449242.8488,105.834814381339,0.076234375,22104797.061924353,21253959695.99295,41.474739853253794,41.474739853253794,3.7250845636820036,48.0,1,1
2022-04-04,46609.75,0.009183379844934336,-0.006553564436625359,889639953856.7583,106.238000805641,0.076234375,22189007.10319873,21276148703.09615,41.81395638240186,41.81395638240186,3.7332301685500586,52.0,1,1
2022-04-05,46304.29,-0.006553564436625359,-0.00924039651617603,883851676494.223,105.8902723642,0.076234375,22116380.088396054,21298265083.184544,41.49876400928279,41.49876400928279,3.7256636438842845,53.0,1,1
2022-04-06,45876.42,-0.00924039651617603,-0.04355810675724048,875726163755.2623,107.762272806284,0.076234375,22507368.536894675,21320772451.72144,41.07384785135007,41.07384785135007,3.7153716136540913,48.0,1,1
2022-04-07,43878.13,-0.04355810675724048,-0.007182393597903847,837620985141.4967,107.83511997138,0.076234375,22522583.49059773,21343295035.212036,39.245157964578326,39.245157964578326,3.6698280726586705,34.0,1,1
2022-04-08,43562.98,-0.007182393597903847,-0.01771618929650831,831644352084.4125,107.084776681615,0.076234375,22365865.814623266,21365660901.02666,38.92434481371229,38.92434481371229,3.6616198855607345,37.0,1,1
2022-04-09,42791.21,-0.01771618929650831,-0.008729129183306594,816949555829.5908,109.014232579414,0.076234375,22768854.484373324,21388429755.511036,38.19586408016194,38.19586408016194,3.6427272395980648,30.0,1,1
2022-04-10,42417.68,-0.008729129183306594,0.016350021971970108,809856713445.6139,109.12142415468,0.076234375,22791242.656279266,21411220998.167316,37.82393883632013,37.82393883632013,3.6329422047222613,34.0,1,1
2022-04-11,43111.21,0.016350021971970108,-0.07630126827801864,823136913901.1908,106.870392776782,0.076234375,22321089.313267097,21433542087.480583,38.40414759919632,38.40414759919632,3.648165464156716,32.0,1,1
2022-04-12,39821.77,-0.07630126827801864,-0.0073113274472730305,760366554007.1573,107.521032915405,0.076234375,22456982.85934336,21455999070.339928,35.43841288930066,35.43841288930066,3.567796341700813,20.0,1,1
