,Average electricity cost assumption: 0.05 USD/kWh,,,,,,
Timestamp,Date and Time,"power MAX, GW","power MIN, GW","power GUESS, GW","annualised consumption MAX, TWh","annualised consumption MIN, TWh","annualised consumption GUESS, TWh"
1391904000,2014-02-09T00:00:00,1.86215675142857,0.0417950737542857,0.586180651006697,16.3236660830229,0.366375616530069,5.1384595867247
1391990400,2014-02-10T00:00:00,1.86973215428571,0.0419650994628571,0.588565280858631,16.3900720644686,0.367866061891406,5.15936325200676
1392076800,2014-02-11T00:00:00,1.90333037571429,0.0427191928771429,0.599141526545015,16.6845940735114,0.374476444761034,5.2520746216936
1392163200,2014-02-12T00:00:00,1.93511419714286,0.0434325630914286,0.609146624731399,16.9632110521543,0.380729848059463,5.33977931239544
1392249600,2014-02-13T00:00:00,1.92841252714286,0.0432821478314286,0.607037033645462,16.9044642129343,0.379411307890303,5.32128663693612
1392336000,2014-02-14T00:00:00,1.98872777571429,0.0446358900771429,0.626023422222098,17.4331876819114,0.391278212416234,5.48772131919891
1392422400,2014-02-15T00:00:00,1.99710491142857,0.0448239102342857,0.628660426256697,17.5066216535829,0.392926397113749,5.5108372965662
1392508800,2014-02-16T00:00:00,2.09357843142857,0.0469892047942857,0.659028928110863,18.3523085299029,0.411907369226709,5.77704758381983
1392595200,2014-02-17T00:00:00,2.14224496714286,0.0480814981514286,0.674348466364211,18.7789193819743,0.421482412795423,5.91133865614868
1392681600,2014-02-18T00:00:00,2.19350981571429,0.0492321091971429,0.690485916815848,19.2283070445514,0.431568669222154,6.05279954680773
1392768000,2014-02-19T00:00:00,2.29532650714286,0.0515173282714286,0.72253637358817,20.1208321616143,0.451600899627343,6.3337538508739
1392854400,2014-02-20T00:00:00,2.35113834857143,0.0527699940457143,0.740105153186012,20.6100787635771,0.462581767804732,6.48776177282858
1392940800,2014-02-21T00:00:00,2.33516445428571,0.0524114688628571,0.735076796822173,20.4700516062686,0.459438936051806,6.44368320094317
1393027200,2014-02-22T00:00:00,2.38189813714286,0.0534603804114286,0.749787900288691,20.8797190701943,0.468633694686583,6.57264073393066
1393113600,2014-02-23T00:00:00,2.39025153857143,0.0536478678657143,0.752417433105283,20.9529449871171,0.470277209710851,6.59569121860091
1393200000,2014-02-24T00:00:00,2.46225912428571,0.0552640381228571,0.77508440431436,21.5841634834886,0.484444558184966,6.79438988821968
1393286400,2014-02-25T00:00:00,2.45825868857143,0.0551742505657143,0.773825123639137,21.5490956640171,0.483657480459052,6.78335103382068
1393372800,2014-02-26T00:00:00,2.42625531857143,0.0544559527057143,0.763750914662575,21.2685541225971,0.477360881418291,6.69504051793213
1393459200,2014-02-27T00:00:00,2.44825763142857,0.0549497823942857,0.770676932069197,21.4614263971029,0.481689792468309,6.75575398651858
1393545600,2014-02-28T00:00:00,2.54441678142857,0.0571080210942857,0.800946474686384,22.3043575060029,0.500608912912509,7.02109679710084
1393632000,2014-03-01T00:00:00,2.53555909714286,0.0569092152914286,0.798158200747024,22.2267110455543,0.498866181244663,6.99665478774841
1393718400,2014-03-02T00:00:00,2.54094892714286,0.0570301870314286,0.799854843124628,22.2739582953343,0.499926619517503,7.01152755483049
1393804800,2014-03-03T00:00:00,2.51984392714286,0.0565564970314286,0.793211287135045,22.0889518653343,0.495774252977503,6.9532901430258
1393891200,2014-03-04T00:00:00,2.40614443697143,0.0574843517114286,0.755753524339486,21.0922621344915,0.503907827102383,6.62493539435994
1393977600,2014-03-05T00:00:00,2.25622764188571,0.0577628087114286,0.706816760703325,19.7780915087702,0.506348781164383,6.19595572432535
1394064000,2014-03-06T00:00:00,2.12207970137143,0.0587922102342857,0.662653641645089,18.6021506622219,0.515372514913749,5.80882182266085
1394150400,2014-03-07T00:00:00,1.95399264051429,0.0588963876942857,0.607885271273266,17.1286994867482,0.516285734528109,5.32872228798145
1394236800,2014-03-08T00:00:00,1.8377129724,0.0602100617971429,0.569402763821801,16.1093919160584,0.527801401713754,4.9913846276619
1394323200,2014-03-09T00:00:00,1.74656871154286,0.0623447825028571,0.53870947756519,15.3104213253847,0.546514363420046,4.72232728033646
1394409600,2014-03-10T00:00:00,1.59396790422857,0.0623995187314286,0.489006129434066,13.9727226484677,0.546994181199703,4.28662773061902
1394496000,2014-03-11T00:00:00,1.62053404628571,0.0634395111142857,0.497156234757326,14.2056014497406,0.556110754427828,4.35807155388272
1394582400,2014-03-12T00:00:00,1.65688769108571,0.0648626576742857,0.508309003321429,14.5242775000574,0.568586057172789,4.45583672311564
1394668800,2014-03-13T00:00:00,1.66618548034286,0.0652266408971429,0.511161429599817,14.6057819206855,0.571776734104354,4.48084109187199
1394755200,2014-03-14T00:00:00,1.64121977862857,0.0642493014114286,0.503502316055861,14.3869325794581,0.563209376172583,4.41370130254568
1394841600,2014-03-15T00:00:00,1.66329544542857,0.0651135038714286,0.510274808994963,14.5804478746269,0.570784974936943,4.47306897564985
1394928000,2014-03-16T00:00:00,1.67933530542857,0.0657414208714286,0.515195604347527,14.7210532873869,0.576289295358943,4.51620466771043
1395014400,2014-03-17T00:00:00,1.72174739468571,0.0674017390942857,0.528207015401557,15.092837661815,0.590843644900509,4.63026269701005
1395100800,2014-03-18T00:00:00,1.7142318768,0.06710752696,0.525901364012821,15.0269566320288,0.58826458133136,4.61005135693638
1395187200,2014-03-19T00:00:00,1.70894534622857,0.0669005736314286,0.524279533456502,14.9806149050397,0.586450428453103,4.59583439027969
1395273600,2014-03-20T00:00:00,1.7334213492,0.06785874274,0.531788414560897,15.1951715470872,0.59484973885884,4.66165724204083
1395360000,2014-03-21T00:00:00,1.81596523525714,0.0710901119228572,0.557111676166209,15.9187512522641,0.623175921115766,4.88364095327299
1395446400,2014-03-22T00:00:00,1.82375239028571,0.0713949579142857,0.559500661872711,15.9870134532446,0.625848201076629,4.90458280197618
1395532800,2014-03-23T00:00:00,1.89072196628571,0.0740166351142857,0.580045952065018,16.5740687564606,0.648829823411829,5.08468281580195
1395619200,2014-03-24T00:00:00,1.93554522034286,0.0757713438971429,0.593797073349817,16.9669894015255,0.664211600602354,5.20522514498449
1395705600,2014-03-25T00:00:00,1.99620691748571,0.0781460847542857,0.612407198212454,17.4987498386798,0.685028578956069,5.36836149953037
1395792000,2014-03-26T00:00:00,2.03873397891429,0.0798109038257143,0.625453881053572,17.8715420591626,0.699622382936212,5.48272872131561
1395878400,2014-03-27T00:00:00,2.08047036617143,0.0814447701485714,0.638257996578755,18.2374032298587,0.713944855122377,5.59496959800936
1395964800,2014-03-28T00:00:00,2.11002458314286,0.0826017375571429,0.647324799750458,18.4964754958303,0.724086831425914,5.67444919461251
1396051200,2014-03-29T00:00:00,2.16633240497143,0.0848060360085714,0.664599219101191,18.9900698619795,0.743409711651137,5.82587675464104
1396137600,2014-03-30T00:00:00,2.08989897617143,0.0818138746485714,0.641150556755037,18.3200544251187,0.717180425169377,5.62032578051465
1396224000,2014-03-31T00:00:00,2.12457388131429,0.0831713031057143,0.651788312451007,18.624014643601,0.729079643024691,5.71357634694553
1396310400,2014-04-01T00:00:00,2.15025957257143,0.0841768282285714,0.662162052736905,18.8491754131611,0.737894076251657,5.80451255429171
1396396800,2014-04-02T00:00:00,2.21997788057143,0.0869061108285714,0.686423524118162,19.4603261010891,0.761818967523257,6.01718861241981
1396483200,2014-04-03T00:00:00,2.27685334662857,0.0891326310114286,0.70684708183051,19.9588964365461,0.781336643446183,6.19622151932625
1396569600,2014-04-04T00:00:00,2.31538187982857,0.0906409185514286,0.721510818171383,20.2966375585773,0.794558292021823,6.32476383209034
1396656000,2014-04-05T00:00:00,2.07512808112558,0.09179038772,0.664236890891326,18.1905727591469,0.80463453875352,5.82270058555336
1396742400,2014-04-06T00:00:00,1.89636294156101,0.0949910101942857,0.625272601589637,16.6235175457238,0.832691195363109,5.48113962553476
1396828800,2014-04-07T00:00:00,1.64421010005358,0.0953187032514286,0.563794034566336,14.4131457370697,0.835563752702023,4.9422185070085
1396915200,2014-04-08T00:00:00,1.39977770067972,0.09480042204,0.500402624318056,12.2704513241584,0.83102049960264,4.38652940477208
1397001600,2014-04-09T00:00:00,1.12160673352733,0.0947849927028572,0.429120704806415,9.83200462610059,0.830885246033246,3.76167209833304
1397088000,2014-04-10T00:00:00,0.827489927230474,0.0937400764257143,0.352213826293651,7.25377670210234,0.821725509947812,3.08750640129014
1397174400,2014-04-11T00:00:00,0.55712564828496,0.09457059048,0.284197282355556,4.88376343286596,0.82900579614768,2.4912733771288
1397260800,2014-04-12T00:00:00,0.559571710006989,0.0949858029228572,0.285445051321164,4.90520560992126,0.832645548421766,2.50221131988132
1397347200,2014-04-13T00:00:00,0.578189620087989,0.0981461434228571,0.294942297524868,5.06841020969131,0.860349093244766,2.58546418010299
1397433600,2014-04-14T00:00:00,0.599910511499143,0.101833206714286,0.306022416216931,5.25881554380149,0.892669890057429,2.68259250055762
1397520000,2014-04-15T00:00:00,0.624734396140491,0.106046994817143,0.318685413467725,5.47642171656755,0.929607956567074,2.79359633445808
1397606400,2014-04-16T00:00:00,0.623700061663749,0.105871419302857,0.31815778554709,5.46735474054442,0.928068861608846,2.78897114810579
1397692800,2014-04-17T00:00:00,0.634280055726634,0.107667345031429,0.323554782740212,5.56009896849968,0.943811946545503,2.8362812255007
1397779200,2014-04-18T00:00:00,0.641241898727709,0.108849099282857,0.327106112439683,5.62112648424709,0.954171204313526,2.86741218164626
1397865600,2014-04-19T00:00:00,0.651751288153269,0.110633040062857,0.332467093258201,5.71325179195155,0.969809229191006,2.91440653950139
1397952000,2014-04-20T00:00:00,0.66001996294704,0.11203662552,0.336685055422222,5.78573499519375,0.98211305930832,2.9513811958312
1398038400,2014-04-21T00:00:00,0.661057292833852,0.112212709497143,0.337214211341799,5.79482822898154,0.983656611451954,2.95601977662221
1398124800,2014-04-22T00:00:00,0.657757399841812,0.111652561477143,0.335530891567725,5.76590136701332,0.978746353908634,2.94126379548268
1398211200,2014-04-23T00:00:00,0.672839717938509,0.114212744682857,0.343224584773016,5.89811296744897,1.00118891988993,3.00870671012026
1398297600,2014-04-24T00:00:00,0.671153966772137,0.113926592925714,0.342364660442328,5.88333567272456,0.998680513586812,3.00116861343745
1398384000,2014-04-25T00:00:00,0.684128830284977,0.116129041345714,0.348983312734921,5.99707332627811,1.01798717643653,3.05918771943432
1398470400,2014-04-26T00:00:00,0.686487892514571,0.116529485857143,0.350186702089947,6.01775286578273,1.02149747302371,3.06973663052048
1398556800,2014-04-27T00:00:00,0.685898129932183,0.116429375234286,0.349885856268783,6.01258300698552,1.02061990330375,3.06709941605215
1398643200,2014-04-28T00:00:00,0.674692574566577,0.114527262145714,0.344169751846032,5.91435510865062,1.00394597996933,3.01699204468232
1398729600,2014-04-29T00:00:00,0.685841404141509,0.116419746182857,0.349856919680423,6.01208574870446,1.02053549503893,3.06684575791859
1398816000,2014-04-30T00:00:00,0.681160559107629,0.115625185242857,0.347469157706349,5.97105346113747,1.01357037383889,3.04591463645386
1398902400,2014-05-01T00:00:00,0.711105734763343,0.120708298814286,0.362744594346561,6.23355287093546,1.05812894740603,3.17981911404195
1398988800,2014-05-02T00:00:00,0.712626117873857,0.120966379785714,0.363520162208995,6.24688054928223,1.06039128520157,3.18661774192405
1399075200,2014-05-03T00:00:00,0.712505483768366,0.120945902468571,0.363458625130159,6.24582307071349,1.0602117810395,3.18607830789097
1399161600,2014-05-04T00:00:00,0.710213337163697,0.120556816705714,0.362289370334921,6.22573011357697,1.05680105524229,3.17582862035592
1399248000,2014-05-05T00:00:00,0.705085822428411,0.119686434777143,0.359673756141799,6.18078231940746,1.04917128725643,3.15290014633901
1399334400,2014-05-06T00:00:00,0.734283308370891,0.124642630017143,0.374567786208466,6.43672748117923,1.09261729473027,3.28346121390341
1399420800,2014-05-07T00:00:00,0.749158290370663,0.127167618474286,0.382155714483598,6.56712157338923,1.11475134354559,3.34997699316322
1399507200,2014-05-08T00:00:00,0.743073075716229,0.126134669542857,0.379051564687831,6.51377858172846,1.10569651321269,3.32276601605352
1399593600,2014-05-09T00:00:00,0.749158290370663,0.127167618474286,0.382155714483598,6.56712157338923,1.11475134354559,3.34997699316322
1399680000,2014-05-10T00:00:00,0.774175314361217,0.131414191465714,0.394917234712699,6.78642080569043,1.15197680238845,3.46184447949152
1399766400,2014-05-11T00:00:00,0.774851452533943,0.131528964114286,0.395262141883598,6.79234783291255,1.15298289942583,3.46486793575162
1399852800,2014-05-12T00:00:00,0.806552193490697,0.136910080205714,0.411433115983069,7.07023652813945,1.20015376308329,3.60662269470758
1399939200,2014-05-13T00:00:00,0.796587397495697,0.135218582705714,0.40634993959418,6.98288512644728,1.18532609599829,3.56206357048258
1400025600,2014-05-14T00:00:00,0.801309171867154,0.136020091291429,0.408758580173545,7.02427620058747,1.19235212026066,3.5831777138013
1400112000,2014-05-15T00:00:00,0.816333679569531,0.138570461337143,0.416422783519577,7.15598103510651,1.21470866408139,3.65036212033261
1400198400,2014-05-16T00:00:00,0.83681159820264,0.14204653332,0.426868845088889,7.33549046984434,1.24517991108312,3.7419322960492
1400284800,2014-05-17T00:00:00,0.845218840462183,0.143473640234286,0.431157492379894,7.40918835549149,1.25768993029375,3.77952657820215
1400371200,2014-05-18T00:00:00,0.8711335626702,0.1478725951,0.444376940537037,7.63635681036697,1.2962511686466,3.89540826074767
1400457600,2014-05-19T00:00:00,0.880610482525286,0.149481276928571,0.449211244748677,7.71943148981666,1.31035287355586,3.93778577146691
1400544000,2014-05-20T00:00:00,0.891833214748629,0.151386305742857,0.45493611131746,7.81780996048648,1.32705235614189,3.98796995180886
1400630400,2014-05-21T00:00:00,0.910537765620857,0.154561353285714,0.464477554153439,7.98177405343243,1.35488482290257,4.07161023970905
1400716800,2014-05-22T00:00:00,0.911285938135714,0.154688353571429,0.464859207010582,7.98833253369767,1.35599810740714,4.07495580865476
1400803200,2014-05-23T00:00:00,0.899315033397514,0.152656324471429,0.458752687584656,7.88339558276261,1.33818534031654,4.0214260593671
1400889600,2014-05-24T00:00:00,0.895661321616172,0.152036116657143,0.456888880089947,7.85136714528736,1.33274859861651,4.00508792286848
